student_id,course_id,completion_status,quiz_score,time_spent,engagement_score,interaction_score
STU02429,CRS00396,Not completed,57,264,0.9640889492805476,0.4208177898561095
STU02429,CRS00265,Completed,75,175,0.6970367930208051,0.839407358604161
STU02429,CRS00458,Not completed,30,136,0.9719702807532804,0.3143940561506561
STU02429,CRS00230,Completed,77,287,0.9753938301427295,0.903078766028546
STU02429,CRS00007,Completed,60,101,0.5408261786108429,0.7481652357221686
STU02429,CRS00127,Not completed,74,43,0.6999766042259494,0.4359953208451899
STU02429,CRS00112,Not completed,89,131,0.650218264793187,0.48604365295863744
STU02429,CRS00444,Not completed,35,230,0.717223827042906,0.2834447654085812
STU02430,CRS00085,Completed,68,60,0.827750901651951,0.8375501803303902
STU02430,CRS00112,Not completed,73,266,0.7732717284174426,0.4466543456834885
STU02430,CRS00050,Completed,100,26,0.7046715188706636,0.9409343037741328
STU02430,CRS00047,Completed,60,286,0.8451776658835581,0.8090355331767116
STU02430,CRS00115,Completed,70,68,0.2614541131274153,0.732290822625483
STU02430,CRS00103,Completed,65,189,0.6294793555313069,0.7858958711062614
STU02430,CRS00156,Completed,99,251,0.40986934204044345,0.8779738684080888
STU02430,CRS00052,Completed,69,243,0.6929024902749021,0.8145804980549803
STU02430,CRS00105,Completed,81,231,0.538183297118381,0.8316366594236763
STU02430,CRS00064,Not completed,95,119,0.9715136217477673,0.5743027243495535
STU02430,CRS00128,Not completed,73,27,0.9982305803936892,0.4916461160787378
STU02430,CRS00145,Not completed,86,90,0.824466411903536,0.5088932823807073
STU02430,CRS00289,Completed,53,231,0.34310405795321286,0.6806208115906427
STU02430,CRS00184,Not completed,79,286,0.6711003306460422,0.4502200661292085
STU02430,CRS00234,Not completed,33,242,0.060076532180148634,0.14401530643602972
STU02430,CRS00046,Completed,95,149,0.13886580852255004,0.8077731617045101
STU02430,CRS00287,Completed,35,286,0.8598896410523786,0.7119779282104758
STU02430,CRS00432,Completed,33,297,0.9149353048870592,0.7149870609774118
STU02430,CRS00407,Not completed,73,64,0.778211664929923,0.4476423329859846
STU02430,CRS00183,Completed,68,75,0.8628719323624626,0.8445743864724926
STU02431,CRS00147,Completed,73,264,0.9497978863925942,0.8819595772785188
STU02431,CRS00167,Completed,61,250,0.781661904364652,0.8003323808729305
STU02431,CRS00013,Completed,91,136,0.5841939644149212,0.8808387928829843
STU02431,CRS00134,Completed,73,279,0.22413243373277314,0.7368264867465546
STU02431,CRS00170,Completed,72,20,0.9322343349530248,0.8744468669906049
STU02431,CRS00140,Completed,94,176,0.7757339610244455,0.9311467922048892
STU02431,CRS00039,Completed,64,152,0.3467189600192885,0.7253437920038577
STU02431,CRS00099,Completed,95,130,0.47593645253721517,0.875187290507443
STU02431,CRS00091,Not completed,91,257,0.06258402822419518,0.3765168056448391
STU02431,CRS00017,Not completed,61,16,0.09231346773284654,0.2624626935465693
STU02431,CRS00011,Completed,98,80,0.912562333186996,0.9745124666373992
STU02431,CRS00152,Completed,63,268,0.03849219589815678,0.6596984391796313
STU02431,CRS00399,Completed,51,193,0.3060995794470044,0.665219915889401
STU02431,CRS00277,Not completed,58,184,0.5115924328581815,0.33431848657163626
STU02431,CRS00024,Not completed,90,176,0.264496664316373,0.4128993328632746
STU02431,CRS00375,Completed,78,178,0.4463235709134472,0.8012647141826895
STU02431,CRS00473,Completed,73,286,0.4726808450328903,0.786536169006578
STU02431,CRS00344,Not completed,46,87,0.4049627587195066,0.26499255174390135
STU02431,CRS00098,Not completed,76,233,0.4451285324847307,0.3930257064969462
STU02431,CRS00335,Completed,36,48,0.762428936108831,0.6964857872217662
STU02432,CRS00194,Completed,98,162,0.5280308225470588,0.8976061645094118
STU02432,CRS00362,Not completed,55,50,0.4412084477873899,0.308241689557478
STU02432,CRS00340,Completed,60,195,0.7440459471105246,0.788809189422105
STU02432,CRS00162,Not completed,84,131,0.20561080477578242,0.3771221609551565
STU02432,CRS00154,Completed,91,121,0.9230191937871408,0.9486038387574282
STU02432,CRS00165,Not completed,96,137,0.11927481745078505,0.40785496349015704
STU02432,CRS00305,Not completed,67,110,0.9798541264181897,0.463970825283638
STU02432,CRS00480,Not completed,35,185,0.7271399189418574,0.2854279837883715
STU02432,CRS00448,Not completed,45,151,0.4068237639119837,0.2613647527823968
STU02432,CRS00411,Not completed,63,92,0.7608643092899515,0.4041728618579903
STU02432,CRS00243,Completed,97,183,0.9693402738139946,0.9818680547627989
STU02432,CRS00025,Not completed,96,274,0.10832589616564081,0.40566517923312817
STU02432,CRS00224,Not completed,90,156,0.49259489535733214,0.4585189790714665
STU02432,CRS00421,Not completed,58,187,0.21359657037726798,0.2747193140754536
STU02432,CRS00369,Completed,49,124,0.2751150607557207,0.6510230121511442
STU02432,CRS00193,Completed,100,297,0.9868682765076402,0.9973736553015281
STU02432,CRS00100,Completed,74,194,0.9472075423665207,0.885441508473304
STU02432,CRS00414,Completed,51,60,0.774736584611851,0.7589473169223703
STU02432,CRS00407,Completed,39,177,0.16247980545726037,0.5884959610914521
STU02432,CRS00434,Not completed,43,82,0.046754270322803215,0.18135085406456067
STU02433,CRS00466,Not completed,62,240,0.47721390153319887,0.34344278030663977
STU02433,CRS00493,Completed,86,113,0.8851135693021077,0.9210227138604216
STU02433,CRS00481,Completed,91,245,0.9702191967013664,0.9580438393402733
STU02433,CRS00417,Completed,98,277,0.27640628527284916,0.8472812570545699
STU02433,CRS00349,Not completed,69,180,0.32400884507698435,0.3408017690153968
STU02433,CRS00347,Not completed,69,31,0.8639032295430127,0.4487806459086025
STU02433,CRS00360,Completed,88,295,0.40871973041532006,0.833743946083064
STU02433,CRS00391,Not completed,94,163,0.8484113188585672,0.5456822637717135
STU02433,CRS00394,Completed,96,256,0.25051165671460107,0.8341023313429202
STU02433,CRS00378,Completed,89,259,0.4476656707552932,0.8455331341510587
STU02433,CRS00355,Completed,75,221,0.9584158768539172,0.8916831753707835
STU02433,CRS00425,Not completed,72,220,0.35247951684795176,0.35849590336959036
STU02433,CRS00452,Not completed,74,160,0.27433818667023224,0.35086763733404647
STU02433,CRS00445,Not completed,85,181,0.6451015039508372,0.46902030079016743
STU02433,CRS00201,Completed,87,160,0.5154161639500315,0.8510832327900063
STU02433,CRS00500,Not completed,95,250,0.5998484317282551,0.49996968634565103
STU02433,CRS00275,Not completed,95,217,0.5912615817724809,0.4982523163544962
STU02433,CRS00109,Not completed,85,295,0.9165079144610631,0.5233015828922126
STU02433,CRS00314,Not completed,95,232,0.40859615826141105,0.46171923165228224
STU02433,CRS00038,Not completed,70,52,0.7927043945482017,0.43854087890964033
STU02434,CRS00022,Not completed,79,255,0.587013237121543,0.4334026474243087
STU02434,CRS00040,Completed,78,119,0.865670880965309,0.8851341761930619
STU02434,CRS00016,Completed,71,88,0.4696959548408206,0.7779391909681641
STU02434,CRS00039,Not completed,89,55,0.2773345018249237,0.4114669003649848
STU02434,CRS00049,Completed,93,229,0.5865009804674828,0.8893001960934965
STU02434,CRS00077,Completed,100,167,0.6847375793853223,0.9369475158770645
STU02434,CRS00113,Completed,75,182,0.41104761917930366,0.7822095238358608
STU02434,CRS00165,Not completed,82,284,0.15063595533488994,0.358127191066978
STU02434,CRS00091,Not completed,81,281,0.47341804066896154,0.41868360813379235
STU02434,CRS00057,Completed,98,288,0.8613533492522137,0.9642706698504429
STU02434,CRS00025,Completed,71,83,0.7441325978274982,0.8328265195654996
STU02434,CRS00003,Completed,76,252,0.1389262722966036,0.7317852544593207
STU02434,CRS00093,Not completed,62,93,0.7746851985792814,0.40293703971585626
STU02434,CRS00479,Completed,37,279,0.7756820940568114,0.7031364188113624
STU02434,CRS00435,Not completed,30,221,0.05142571074615998,0.13028514214923198
STU02434,CRS00465,Completed,55,19,0.20742631457478433,0.661485262914957
STU02434,CRS00056,Completed,96,211,0.29681632439117545,0.8433632648782351
STU02434,CRS00001,Not completed,85,166,0.5825103120038752,0.45650206240077507
STU02434,CRS00316,Completed,36,26,0.24277013570290662,0.5925540271405814
STU02434,CRS00266,Not completed,70,68,0.06367893963068672,0.2927357879261373
STU02435,CRS00222,Completed,76,103,0.724982001503673,0.8489964003007346
STU02435,CRS00319,Completed,94,238,0.2955799934707971,0.8351159986941594
STU02435,CRS00323,Completed,74,120,0.9421805267668337,0.8844361053533667
STU02435,CRS00312,Not completed,63,223,0.26911812491288545,0.3058236249825771
STU02435,CRS00328,Completed,90,155,0.011503234050911582,0.7623006468101823
STU02435,CRS00305,Not completed,71,136,0.5470479702373017,0.39340959404746034
STU02435,CRS00210,Completed,73,25,0.7574705813203968,0.8434941162640793
STU02435,CRS00193,Not completed,91,75,0.9492115803591913,0.5538423160718383
STU02435,CRS00240,Completed,93,210,0.514511561946167,0.8749023123892334
STU02435,CRS00196,Not completed,62,232,0.4934075862475239,0.3466815172495048
STU02435,CRS00180,Completed,81,54,0.08324679968526694,0.7406493599370535
STU02435,CRS00243,Not completed,78,104,0.5311407964245556,0.4182281592849112
STU02435,CRS00170,Completed,100,239,0.17303265500811593,0.8346065310016232
STU02435,CRS00362,Not completed,50,161,0.4387298827983279,0.2877459765596656
STU02435,CRS00476,Not completed,48,251,0.38515257969571237,0.2690305159391425
STU02435,CRS00038,Not completed,74,290,0.9487818074553788,0.48575636149107576
STU02435,CRS00439,Not completed,33,150,0.7967442984068195,0.2913488596813639
STU02435,CRS00256,Not completed,98,237,0.7297976454992312,0.5379595290998462
STU02435,CRS00189,Not completed,95,230,0.2372892323923671,0.4274578464784734
STU02435,CRS00455,Completed,80,182,0.052643313885475385,0.7305286627770952
STU02436,CRS00038,Not completed,76,274,0.854935974905958,0.4749871949811917
STU02436,CRS00163,Completed,85,234,0.054772054339747966,0.7509544108679496
STU02436,CRS00048,Completed,95,236,0.9348089630496726,0.9669617926099345
STU02436,CRS00138,Not completed,86,26,0.5984452783921657,0.46368905567843316
STU02436,CRS00002,Not completed,90,162,0.041216167068842235,0.36824323341376847
STU02436,CRS00098,Not completed,84,224,0.4658835727243016,0.42917671454486034
STU02436,CRS00064,Not completed,95,288,0.9617425385622038,0.5723485077124408
STU02436,CRS00139,Completed,72,107,0.6971144140859497,0.8274228828171899
STU02436,CRS00121,Not completed,99,296,0.1865050735034457,0.43330101470068916
STU02436,CRS00085,Not completed,90,142,0.054598075920765266,0.3709196151841531
STU02436,CRS00081,Not completed,82,113,0.6801179728229526,0.4640235945645905
STU02436,CRS00122,Completed,74,157,0.05617460575494415,0.7072349211509887
STU02436,CRS00448,Not completed,41,297,0.2419695026812585,0.2123939005362517
STU02436,CRS00485,Not completed,64,54,0.606312749474356,0.3772625498948712
STU02436,CRS00314,Completed,65,17,0.8236616687979326,0.8247323337595865
STU02436,CRS00103,Not completed,88,217,0.21205515891026294,0.3944110317820526
STU02436,CRS00481,Completed,66,236,0.4575486403530574,0.7555097280706116
STU02436,CRS00318,Not completed,45,116,0.37690637958309336,0.2553812759166187
STU02436,CRS00133,Completed,90,114,0.2644002305258025,0.8128800461051605
STU02436,CRS00379,Completed,60,56,0.3158304588022026,0.7031660917604405
STU02437,CRS00349,Not completed,76,80,0.7369815603900359,0.45139631207800723
STU02437,CRS00387,Completed,100,213,0.9252898550636539,0.9850579710127308
STU02437,CRS00466,Not completed,86,140,0.17314433320926725,0.37862886664185347
STU02437,CRS00428,Not completed,72,141,0.9482350777734083,0.47764701555468164
STU02437,CRS00400,Completed,70,31,0.1420451146530708,0.7084090229306141
STU02437,CRS00490,Not completed,68,170,0.5229363192462185,0.37658726384924374
STU02437,CRS00377,Completed,93,262,0.8591242980737049,0.943824859614741
STU02437,CRS00363,Not completed,96,117,0.27713978566330133,0.43942795713266025
STU02437,CRS00356,Not completed,64,112,0.7332706706555167,0.40265413413110335
STU02437,CRS00336,Completed,74,21,0.3579227903311112,0.7675845580662222
STU02437,CRS00410,Not completed,65,256,0.7335845593025491,0.40671691186050984
STU02437,CRS00386,Not completed,94,252,0.13990707259088242,0.4039814145181765
STU02437,CRS00315,Completed,98,222,0.9454913080861604,0.9810982616172321
STU02437,CRS00135,Completed,93,198,0.16685493872470336,0.8053709877449406
STU02437,CRS00092,Not completed,81,284,0.4661779014776798,0.41723558029553603
STU02437,CRS00281,Not completed,94,206,0.8551027207832891,0.5470205441566578
STU02437,CRS00451,Not completed,73,50,0.30329401628944974,0.35265880325788995
STU02437,CRS00208,Completed,85,292,0.926430821281345,0.925286164256269
STU02437,CRS00484,Completed,60,296,0.01963277637687244,0.6439265552753745
STU02437,CRS00334,Not completed,89,168,0.6037455306609124,0.4767491061321825
STU02438,CRS00235,Not completed,98,204,0.751376938874796,0.5422753877749592
STU02438,CRS00205,Completed,69,232,0.7028377663190393,0.8165675532638078
STU02438,CRS00260,Completed,92,154,0.7476983763989412,0.9175396752797883
STU02438,CRS00216,Not completed,88,134,0.9535453366309806,0.5427090673261962
STU02438,CRS00293,Not completed,60,157,0.6752019219378105,0.3750403843875621
STU02438,CRS00199,Completed,95,105,0.5700153945113466,0.8940030789022694
STU02438,CRS00268,Not completed,75,174,0.35810919388714657,0.3716218387774294
STU02438,CRS00277,Not completed,77,143,0.684227797454218,0.4448455594908437
STU02438,CRS00275,Not completed,97,20,0.3745243464712873,0.46290486929425745
STU02438,CRS00276,Not completed,99,223,0.5000590416775298,0.49601180833550595
STU02438,CRS00325,Not completed,62,123,0.17291623234097042,0.2825832464681941
STU02438,CRS00320,Not completed,71,101,0.8905895889540307,0.46211791779080613
STU02438,CRS00445,Completed,31,256,0.41457851974427895,0.6069157039488559
STU02438,CRS00472,Not completed,63,101,0.8444413963803276,0.42088827927606554
STU02438,CRS00460,Completed,57,247,0.542555025891999,0.7365110051783998
STU02438,CRS00318,Completed,75,214,0.4131544222192455,0.7826308844438492
STU02438,CRS00085,Completed,78,43,0.3041592812046824,0.7728318562409365
STU02438,CRS00081,Not completed,82,67,0.6252264631174596,0.4530452926234919
STU02438,CRS00111,Not completed,97,181,0.42342753935804067,0.4726855078716081
STU02438,CRS00056,Completed,83,102,0.526257731443386,0.8372515462886772
STU02439,CRS00312,Completed,87,255,0.7155400584248651,0.891108011684973
STU02439,CRS00106,Completed,84,161,0.04217306140003618,0.7444346122800072
STU02439,CRS00393,Not completed,73,133,0.42837190212552867,0.3776743804251057
STU02439,CRS00147,Not completed,82,160,0.13909120445414203,0.3558182408908284
STU02439,CRS00222,Completed,62,59,0.4868431894887393,0.7453686378977479
STU02439,CRS00372,Completed,57,35,0.4308761969416287,0.7141752393883257
STU02439,CRS00323,Completed,71,160,0.38746948449108054,0.7614938968982161
STU02439,CRS00430,Completed,70,164,0.08858803469943966,0.6977176069398878
STU02439,CRS00152,Not completed,93,75,0.9538176410657542,0.5627635282131509
STU02439,CRS00157,Completed,71,156,0.10894490262497447,0.7057889805249948
STU02439,CRS00389,Not completed,42,209,0.9660134798182215,0.3612026959636443
STU02439,CRS00030,Not completed,80,206,0.5961530368195127,0.4392306073639026
STU02439,CRS00359,Completed,30,292,0.1339009874681767,0.5467801974936354
STU02439,CRS00370,Completed,66,142,0.28808891456233454,0.7216177829124669
STU02439,CRS00498,Completed,63,182,0.9036669169430517,0.8327333833886104
STU02439,CRS00170,Not completed,92,271,0.9986476483604965,0.5677295296720993
STU02439,CRS00470,Completed,61,80,0.018533885520170323,0.6477067771040341
STU02439,CRS00061,Not completed,90,270,0.7537327651167923,0.5107465530233586
STU02439,CRS00213,Not completed,65,41,0.9745846810574059,0.4549169362114812
STU02439,CRS00163,Not completed,94,209,0.11378744273917485,0.398757488547835
STU02440,CRS00062,Not completed,75,49,0.7033764681098669,0.44067529362197344
STU02440,CRS00167,Not completed,99,251,0.9920464592643113,0.5944092918528623
STU02440,CRS00020,Completed,69,69,0.07907755966467289,0.6918155119329346
STU02440,CRS00017,Completed,92,77,0.16829924228400284,0.8016598484568006
STU02440,CRS00124,Completed,78,100,0.37008346639022605,0.7860166932780452
STU02440,CRS00111,Completed,94,250,0.279053576855256,0.8318107153710512
STU02440,CRS00040,Not completed,66,298,0.5425893500378695,0.3725178700075739
STU02440,CRS00039,Not completed,85,31,0.8774663699288935,0.5154932739857787
STU02440,CRS00011,Not completed,87,246,0.30496360889020113,0.40899272177804025
STU02440,CRS00090,Not completed,82,281,0.9064843620419555,0.509296872408391
STU02440,CRS00107,Not completed,69,198,0.09977744458226168,0.2959554889164523
STU02440,CRS00091,Completed,87,293,0.5084954691303515,0.8496990938260703
STU02440,CRS00326,Completed,70,230,0.963811582519585,0.8727623165039169
STU02440,CRS00164,Completed,62,202,0.13077323936684637,0.6741546478733693
STU02440,CRS00264,Not completed,30,255,0.10499622357236982,0.14099924471447395
STU02440,CRS00179,Completed,34,35,0.6130457856160713,0.6586091571232143
STU02440,CRS00295,Not completed,30,185,0.024859129947510716,0.12497182598950214
STU02440,CRS00085,Not completed,81,200,0.6172977058414968,0.44745954116829945
STU02440,CRS00261,Not completed,31,213,0.6245518535502331,0.24891037071004662
STU02440,CRS00444,Not completed,68,182,0.9498456744871945,0.46196913489743896
STU02441,CRS00248,Completed,80,225,0.9791351792349059,0.9158270358469813
STU02441,CRS00183,Not completed,89,186,0.3357718130139322,0.4231543626027865
STU02441,CRS00281,Completed,81,297,0.8913994218409012,0.9022798843681803
STU02441,CRS00173,Not completed,88,131,0.01430567183734921,0.35486113436746985
STU02441,CRS00251,Not completed,73,37,0.17412884923054506,0.326825769846109
STU02441,CRS00275,Completed,86,170,0.9239624886908304,0.9287924977381661
STU02441,CRS00192,Not completed,86,267,0.8792906982017077,0.5198581396403416
STU02441,CRS00246,Completed,74,286,0.17239451169241626,0.7304789023384832
STU02441,CRS00292,Not completed,99,164,0.6288148343747382,0.5217629668749477
STU02441,CRS00268,Completed,70,126,0.07502394326680673,0.6950047886533612
STU02441,CRS00256,Not completed,74,250,0.7512261306358984,0.44624522612717965
STU02441,CRS00253,Completed,94,17,0.6937251577427566,0.9147450315485514
STU02441,CRS00278,Not completed,82,107,0.42872721989935914,0.41374544397987184
STU02441,CRS00343,Not completed,65,203,0.35772510951483005,0.33154502190296603
STU02441,CRS00377,Not completed,57,93,0.32237989529729427,0.2924759790594588
STU02441,CRS00481,Completed,70,67,0.8198676458413616,0.8439735291682723
STU02441,CRS00150,Completed,89,192,0.5514348336724493,0.8662869667344899
STU02441,CRS00255,Not completed,81,273,0.8974929470507151,0.5034985894101431
STU02441,CRS00360,Completed,46,171,0.49327739459964626,0.6826554789199293
STU02441,CRS00399,Completed,52,183,0.04519031324159151,0.6170380626483184
STU02442,CRS00352,Not completed,98,89,0.5992936750230453,0.5118587350046091
STU02442,CRS00398,Not completed,71,213,0.7390392485315613,0.43180784970631225
STU02442,CRS00338,Completed,77,92,0.5409844217696818,0.8161968843539364
STU02442,CRS00451,Completed,89,245,0.03706079622857095,0.7634121592457142
STU02442,CRS00456,Not completed,70,180,0.6720653090793741,0.4144130618158748
STU02442,CRS00407,Completed,90,145,0.3151922575898033,0.8230384515179606
STU02442,CRS00429,Completed,85,136,0.12310402654395358,0.7646208053087907
STU02442,CRS00346,Completed,87,123,0.9674854966811557,0.9414970993362312
STU02442,CRS00431,Not completed,62,16,0.40150099067864053,0.3283001981357281
STU02442,CRS00337,Not completed,64,70,0.7513386771896275,0.4062677354379255
STU02442,CRS00471,Not completed,93,173,0.8430345042040337,0.5406069008408068
STU02442,CRS00357,Completed,63,250,0.2578616758614801,0.703572335172296
STU02442,CRS00110,Completed,70,144,0.7562792651246195,0.8312558530249239
STU02442,CRS00095,Not completed,80,101,0.23562256949684723,0.3671245138993695
STU02442,CRS00286,Completed,97,248,0.0494538233053573,0.7978907646610714
STU02442,CRS00261,Not completed,81,114,0.8049858669933595,0.484997173398672
STU02442,CRS00425,Not completed,60,127,0.06302585262887173,0.25260517052577436
STU02442,CRS00200,Not completed,80,77,0.019493921492998,0.32389878429859964
STU02442,CRS00368,Completed,78,149,0.4131828874396838,0.7946365774879368
STU02442,CRS00089,Not completed,96,232,0.10185290107010281,0.40437058021402056
STU02443,CRS00358,Completed,95,94,0.23154987684428763,0.8263099753688575
STU02443,CRS00416,Not completed,84,146,0.9067034790995392,0.5173406958199078
STU02443,CRS00360,Not completed,75,214,0.29198681598654175,0.3583973631973084
STU02443,CRS00479,Not completed,91,276,0.1763555317498079,0.3992711063499616
STU02443,CRS00357,Not completed,70,281,0.21365713004507192,0.3227314260090144
STU02443,CRS00414,Not completed,84,298,0.19065435275883857,0.37413087055176775
STU02443,CRS00451,Completed,96,109,0.7580715947230294,0.9356143189446059
STU02443,CRS00455,Not completed,76,208,0.7858458533779247,0.461169170675585
STU02443,CRS00365,Completed,71,147,0.18086023358202952,0.7201720467164059
STU02443,CRS00445,Completed,92,167,0.6134858319087213,0.8906971663817442
STU02443,CRS00471,Completed,82,45,0.6347809888065631,0.8549561977613126
STU02443,CRS00345,Completed,96,203,0.9823142394703249,0.980462847894065
STU02443,CRS00425,Completed,82,168,0.5023878638181549,0.828477572763631
STU02443,CRS00175,Completed,76,161,0.5193680944734036,0.8078736188946808
STU02443,CRS00303,Not completed,77,18,0.011342431550927623,0.31026848631018555
STU02443,CRS00459,Not completed,89,127,0.589551735640068,0.47391034712801366
STU02443,CRS00408,Completed,82,114,0.35100803026087346,0.7982016060521747
STU02443,CRS00498,Not completed,83,128,0.012974522208090922,0.3345949044416182
STU02443,CRS00376,Completed,78,206,0.7758598059314987,0.8671719611862998
STU02443,CRS00335,Not completed,70,132,0.9731958420947374,0.4746391684189475
STU02444,CRS00062,Not completed,85,265,0.2963839669876749,0.399276793397535
STU02444,CRS00013,Not completed,69,202,0.5775976526867446,0.3915195305373489
STU02444,CRS00124,Not completed,71,35,0.829667514656221,0.4499335029312442
STU02444,CRS00020,Not completed,75,158,0.41660119381961114,0.3833202387639223
STU02444,CRS00090,Completed,80,264,0.5552622413726259,0.8310524482745253
STU02444,CRS00091,Completed,94,73,0.7057054498719452,0.917141089974389
STU02444,CRS00011,Completed,80,295,0.39896644124230274,0.7997932882484606
STU02444,CRS00058,Not completed,77,92,0.636320809443512,0.4352641618887024
STU02444,CRS00107,Not completed,95,51,0.09070964533478398,0.3981419290669568
STU02444,CRS00111,Completed,82,149,0.22636590236303855,0.7732731804726077
STU02444,CRS00126,Completed,98,201,0.5626629896755769,0.9045325979351154
STU02444,CRS00167,Not completed,94,299,0.5978092430393412,0.4955618486078682
STU02444,CRS00422,Not completed,73,217,0.8700538588301102,0.466010771766022
STU02444,CRS00455,Not completed,70,64,0.15675867300915003,0.31135173460182997
STU02444,CRS00345,Completed,69,61,0.7387593947844696,0.8237518789568938
STU02444,CRS00399,Completed,52,164,0.06330159775746169,0.6206603195514925
STU02444,CRS00386,Not completed,45,95,0.3508100650798658,0.2501620130159732
STU02444,CRS00217,Completed,36,142,0.9150124598144566,0.7270024919628914
STU02444,CRS00469,Completed,66,165,0.05076136226337258,0.6741522724526745
STU02444,CRS00394,Completed,66,92,0.2627152402419164,0.7165430480483833
STU02445,CRS00165,Completed,63,241,0.4884751912523706,0.7496950382504741
STU02445,CRS00160,Not completed,98,60,0.26506946188554015,0.44501389237710803
STU02445,CRS00119,Not completed,99,257,0.63834198939382,0.5236683978787641
STU02445,CRS00003,Not completed,77,213,0.296779695096829,0.36735593901936586
STU02445,CRS00162,Completed,69,275,0.19199473810795142,0.7143989476215902
STU02445,CRS00136,Completed,83,77,0.9384917975293633,0.9196983595058726
STU02445,CRS00130,Not completed,64,296,0.7030197459099911,0.39660394918199826
STU02445,CRS00154,Not completed,97,117,0.05306415324801694,0.3986128306496034
STU02445,CRS00057,Not completed,75,68,0.04983282764337016,0.3099665655286741
STU02445,CRS00007,Not completed,88,17,0.8335640852423655,0.5187128170484732
STU02445,CRS00071,Completed,65,53,0.7359977663370193,0.8071995532674039
STU02445,CRS00025,Not completed,74,140,0.07497202481790233,0.31099440496358044
STU02445,CRS00329,Completed,59,237,0.7539557473370282,0.7867911494674057
STU02445,CRS00305,Completed,72,104,0.32068189901420896,0.7521363798028418
STU02445,CRS00243,Completed,55,113,0.519806124938869,0.7239612249877739
STU02445,CRS00117,Completed,79,165,0.12078212978579761,0.7401564259571596
STU02445,CRS00111,Completed,76,157,0.7095843702195233,0.8459168740439047
STU02445,CRS00056,Completed,63,248,0.2861630542885333,0.7092326108577067
STU02445,CRS00181,Completed,63,195,0.2622580084109545,0.7044516016821909
STU02445,CRS00387,Completed,34,192,0.3467211701579388,0.6053442340315878
STU02446,CRS00318,Completed,85,46,0.38056303675604275,0.8161126073512086
STU02446,CRS00177,Completed,61,235,0.21374929748087002,0.6867498594961741
STU02446,CRS00275,Not completed,87,169,0.7094425980619022,0.48988851961238045
STU02446,CRS00183,Completed,73,63,0.417779726712731,0.7755559453425461
STU02446,CRS00260,Completed,60,285,0.7329409857167686,0.7865881971433537
STU02446,CRS00228,Completed,79,158,0.864330425486632,0.8888660850973265
STU02446,CRS00331,Not completed,86,204,0.8122826357831886,0.5064565271566377
STU02446,CRS00242,Completed,71,184,0.42344663043428277,0.7686893260868565
STU02446,CRS00246,Completed,85,252,0.5029358790965179,0.8405871758193035
STU02446,CRS00255,Completed,68,270,0.4971903511545117,0.7714380702309024
STU02446,CRS00278,Not completed,88,155,0.6619462078251509,0.4843892415650302
STU02446,CRS00204,Not completed,67,50,0.7889352644551986,0.42578705289103974
STU02446,CRS00262,Completed,87,91,0.04069009912124866,0.7561380198242498
STU02446,CRS00393,Not completed,62,104,0.1340392712803743,0.27480785425607485
STU02446,CRS00213,Not completed,90,33,0.43406310320744645,0.44681262064148936
STU02446,CRS00476,Completed,57,86,0.08338569044066912,0.6446771380881339
STU02446,CRS00448,Not completed,45,18,0.24429908362248287,0.2288598167244966
STU02446,CRS00059,Completed,74,123,0.28764350245056636,0.7535287004901132
STU02446,CRS00397,Completed,34,228,0.07396699352408898,0.5507933987048178
STU02446,CRS00465,Not completed,54,283,0.5774268703913349,0.331485374078267
STU02447,CRS00033,Completed,78,28,0.28958526084836445,0.769917052169673
STU02447,CRS00095,Completed,94,272,0.8064450942571905,0.9372890188514381
STU02447,CRS00110,Not completed,61,221,0.6623688829566435,0.37647377659132875
STU02447,CRS00043,Not completed,93,234,0.6724175414650158,0.5064835082930033
STU02447,CRS00048,Not completed,75,26,0.15604305109634042,0.3312086102192681
STU02447,CRS00079,Not completed,64,168,0.5091381672196547,0.3578276334439309
STU02447,CRS00085,Not completed,79,193,0.4228404675940255,0.4005680935188052
STU02447,CRS00156,Not completed,74,145,0.3906801268823864,0.3741360253764773
STU02447,CRS00081,Completed,68,237,0.7348156027869697,0.818963120557394
STU02447,CRS00086,Not completed,96,47,0.23690047832536887,0.4313800956650738
STU02447,CRS00064,Not completed,95,97,0.35782723416014683,0.45156544683202937
STU02447,CRS00163,Not completed,93,140,0.5197017535327002,0.4759403507065401
STU02447,CRS00259,Not completed,45,236,0.8216513691791932,0.3443302738358387
STU02447,CRS00267,Not completed,56,287,0.9617538719041333,0.4163507743808267
STU02447,CRS00294,Completed,60,112,0.790413410708147,0.7980826821416294
STU02447,CRS00195,Not completed,32,166,0.4870975774060742,0.22541951548121486
STU02447,CRS00126,Not completed,83,257,0.9815054297090277,0.5283010859418056
STU02447,CRS00115,Completed,85,43,0.5594850675768352,0.8518970135153671
STU02447,CRS00104,Completed,82,107,0.6689329915143348,0.861786598302867
STU02447,CRS00029,Not completed,95,149,0.3326007608179685,0.4465201521635937
STU02448,CRS00045,Not completed,68,71,0.9348626611385759,0.45897253222771517
STU02448,CRS00032,Not completed,64,251,0.06092574385823446,0.2681851487716469
STU02448,CRS00010,Not completed,64,167,0.44327077052092123,0.34465415410418426
STU02448,CRS00137,Completed,95,62,0.5163567186373127,0.8832713437274626
STU02448,CRS00037,Completed,98,172,0.39083762815712286,0.8701675256314246
STU02448,CRS00096,Completed,97,238,0.9187299459037952,0.971745989180759
