student_id,course_id,completion_status,quiz_score,time_spent,engagement_score,interaction_score,completion_encoded
STU02238,CRS00057,Completed,94,34,0.0255640508755884,0.7811128101751177,1
STU02238,CRS00147,Completed,81,111,0.7576704157536707,0.8755340831507342,1
STU02238,CRS00170,Not completed,92,82,0.4883921351710862,0.4656784270342173,0
STU02238,CRS00140,Completed,97,135,0.4820574409084304,0.8844114881816861,1
STU02238,CRS00370,Completed,62,102,0.222828780465695,0.692565756093139,1
STU02238,CRS00019,Not completed,95,25,0.5059654830280149,0.481193096605603,0
STU02238,CRS00369,Not completed,45,162,0.3843124590380296,0.2568624918076059,0
STU02238,CRS00194,Not completed,35,226,0.8645199110096621,0.3129039822019324,0
STU02238,CRS00142,Not completed,91,272,0.6682210048077625,0.4976442009615525,0
STU02238,CRS00344,Completed,51,134,0.7961659932729047,0.7632331986545811,1
STU02238,CRS00479,Completed,62,224,0.9806567390047636,0.8441313478009528,1
STU02238,CRS00264,Not completed,42,26,0.876820957603821,0.3433641915207642,0
STU02239,CRS00384,Not completed,88,263,0.0834682685020576,0.3686936537004115,0
STU02239,CRS00403,Completed,86,128,0.2149855760019612,0.7869971152003923,1
STU02239,CRS00500,Completed,72,232,0.0812934512570796,0.7042586902514159,1
STU02239,CRS00475,Not completed,61,171,0.596371974742806,0.3632743949485612,0
STU02239,CRS00491,Not completed,85,164,0.9969665954670928,0.5393933190934186,0
STU02239,CRS00364,Not completed,82,147,0.6029517923807761,0.4485903584761552,0
STU02239,CRS00478,Completed,61,208,0.9160798956632508,0.8272159791326502,1
STU02239,CRS00347,Not completed,68,297,0.505802985607863,0.3731605971215726,0
STU02239,CRS00361,Completed,66,67,0.4185252482837257,0.7477050496567452,1
STU02239,CRS00418,Completed,61,164,0.5346317902326394,0.750926358046528,1
STU02239,CRS00472,Not completed,89,191,0.7343318499510454,0.5028663699902092,0
STU02239,CRS00463,Not completed,74,41,0.3439260961642399,0.364785219232848,0
STU02239,CRS00383,Completed,68,45,0.6520340403958935,0.8024068080791787,1
STU02239,CRS00138,Completed,92,244,0.1429834342636318,0.7965966868527263,1
STU02239,CRS00368,Completed,60,151,0.505070147060768,0.7410140294121537,1
STU02239,CRS00041,Not completed,91,247,0.0227827002966753,0.3685565400593351,0
STU02239,CRS00264,Not completed,98,234,0.5105209035263782,0.4941041807052757,0
STU02239,CRS00358,Completed,87,189,0.3261037304347546,0.8132207460869509,1
STU02239,CRS00374,Not completed,85,131,0.9796819385490468,0.5359363877098093,0
STU02239,CRS00421,Completed,100,145,0.35549465908646,0.871098931817292,1
STU02240,CRS00022,Completed,99,40,0.660520945736866,0.9281041891473732,1
STU02240,CRS00100,Completed,70,58,0.955865006214421,0.8711730012428842,1
STU02240,CRS00146,Not completed,73,103,0.6510699763580942,0.4222139952716188,0
STU02240,CRS00066,Completed,93,251,0.8107941945143612,0.9341588389028724,1
STU02240,CRS00097,Completed,81,255,0.5097545896879114,0.8259509179375824,1
STU02240,CRS00150,Not completed,68,120,0.8708108481437091,0.4461621696287419,0
STU02240,CRS00007,Not completed,83,110,0.319121152066904,0.3958242304133808,0
STU02240,CRS00160,Not completed,75,260,0.4256576640154342,0.3851315328030869,0
STU02240,CRS00114,Not completed,66,144,0.9739987921636668,0.4587997584327333,0
STU02240,CRS00005,Completed,79,200,0.2876441340027353,0.7735288268005471,1
STU02240,CRS00104,Completed,60,85,0.5652712443623534,0.7530542488724707,1
STU02240,CRS00113,Completed,80,218,0.4172088710229752,0.8034417742045952,1
STU02240,CRS00237,Completed,32,17,0.6697811034009076,0.6619562206801816,1
STU02240,CRS00479,Completed,58,172,0.5547233916184015,0.7429446783236803,1
STU02240,CRS00490,Not completed,79,293,0.4912941351183763,0.4142588270236753,0
STU02240,CRS00371,Not completed,58,66,0.1800347593609268,0.2680069518721854,0
STU02240,CRS00270,Completed,56,128,0.3911522583359449,0.7022304516671891,1
STU02240,CRS00369,Completed,30,31,0.802233839230742,0.6804467678461484,1
STU02240,CRS00211,Completed,34,153,0.7972919036202522,0.6954583807240504,1
STU02240,CRS00083,Not completed,71,117,0.1226361581077309,0.3085272316215461,0
STU02241,CRS00185,Completed,73,172,0.4279793077599991,0.7775958615519998,1
STU02241,CRS00371,Completed,56,183,0.69625309453333,0.7632506189066661,1
STU02241,CRS00336,Completed,51,145,0.0904274128814264,0.6220854825762854,1
STU02241,CRS00481,Not completed,36,19,0.9311091810199044,0.3302218362039809,0
STU02241,CRS00333,Not completed,68,106,0.3349961529768046,0.3389992305953609,0
STU02241,CRS00349,Completed,40,112,0.2421124294144319,0.6084224858828864,1
STU02241,CRS00339,Completed,63,151,0.1269831890717443,0.6773966378143489,1
STU02241,CRS00021,Completed,93,297,0.1588861229276862,0.8037772245855372,1
STU02241,CRS00061,Not completed,81,130,0.9015972531417312,0.5043194506283463,0
STU02241,CRS00044,Not completed,71,81,0.6414271720695633,0.4122854344139126,0
STU02241,CRS00386,Completed,37,86,0.4815029546481544,0.6443005909296309,1
STU02241,CRS00417,Completed,54,277,0.6756639701154874,0.7511327940230976,1
STU02241,CRS00132,Completed,85,55,0.909964016731164,0.9219928033462328,1
STU02241,CRS00356,Completed,41,113,0.704781066694098,0.7049562133388196,1
STU02241,CRS00065,Completed,93,152,0.6841557525358236,0.9088311505071648,1
STU02241,CRS00080,Completed,83,125,0.3260130625838056,0.7972026125167611,1
STU02241,CRS00035,Completed,70,22,0.9312539627245308,0.8662507925449061,1
STU02241,CRS00139,Completed,92,222,0.8403949361507328,0.9360789872301466,1
STU02241,CRS00354,Completed,31,288,0.8237825652575225,0.6887565130515045,1
STU02241,CRS00163,Completed,88,153,0.0135860631738187,0.7547172126347638,1
STU02242,CRS00076,Completed,79,38,0.6397975503622834,0.8439595100724567,1
STU02242,CRS00130,Completed,71,269,0.094364952273354,0.7028729904546708,1
STU02242,CRS00148,Not completed,86,57,0.0609325255470983,0.3561865051094197,0
STU02242,CRS00158,Not completed,91,146,0.7298727220210751,0.5099745444042151,0
STU02242,CRS00150,Not completed,77,288,0.168720366518243,0.3417440733036486,0
STU02242,CRS00007,Not completed,83,162,0.8027078088518775,0.4925415617703755,0
STU02242,CRS00041,Not completed,81,92,0.6101238096601966,0.4460247619320394,0
STU02242,CRS00129,Not completed,63,225,0.2445089246591358,0.3009017849318272,0
STU02242,CRS00051,Completed,64,94,0.1998824173262886,0.6959764834652578,1
STU02242,CRS00054,Completed,67,25,0.2472983461359722,0.7174596692271945,1
STU02242,CRS00001,Completed,99,184,0.0802450332297982,0.8120490066459597,1
STU02242,CRS00127,Completed,95,269,0.6970290042339721,0.9194058008467944,1
STU02242,CRS00483,Completed,75,267,0.7343257393469521,0.8468651478693905,1
STU02242,CRS00342,Completed,71,66,0.6742176496326154,0.8188435299265231,1
STU02242,CRS00353,Not completed,56,211,0.6226516718103541,0.3485303343620708,0
STU02242,CRS00004,Not completed,74,223,0.6500115724730989,0.4260023144946198,0
STU02242,CRS00245,Not completed,33,254,0.7715672721716548,0.286313454434331,0
STU02242,CRS00341,Not completed,56,233,0.05238947551571,0.234477895103142,0
STU02242,CRS00429,Completed,54,141,0.2156091830487088,0.6591218366097419,1
STU02242,CRS00036,Not completed,73,210,0.1408178039272757,0.3201635607854551,0
STU02243,CRS00119,Not completed,85,53,0.2500895152968088,0.3900179030593618,0
STU02243,CRS00129,Completed,81,93,0.672496671441411,0.8584993342882823,1
STU02243,CRS00135,Completed,95,100,0.8046920951199379,0.9409384190239876,1
STU02243,CRS00065,Not completed,75,100,0.1100179574442803,0.3220035914888561,0
STU02243,CRS00021,Completed,88,165,0.6364030641737815,0.8792806128347563,1
STU02243,CRS00106,Not completed,80,148,0.7206162952815597,0.464123259056312,0
STU02243,CRS00141,Not completed,83,113,0.9944801685265428,0.5308960337053086,0
STU02243,CRS00092,Not completed,100,270,0.5738357446140187,0.5147671489228037,0
STU02243,CRS00161,Completed,86,270,0.2104823655248918,0.7860964731049783,1
STU02243,CRS00007,Not completed,64,189,0.7650605371311842,0.4090121074262368,0
STU02243,CRS00044,Not completed,63,92,0.0046757636806882,0.2529351527361376,0
STU02243,CRS00008,Completed,88,189,0.6375022058093531,0.8795004411618706,1
STU02243,CRS00028,Not completed,99,226,0.4231172146898834,0.4806234429379767,0
STU02243,CRS00237,Not completed,70,201,0.1259829891404044,0.3051965978280808,0
STU02243,CRS00339,Completed,64,208,0.9915263959912842,0.8543052791982568,1
STU02243,CRS00408,Completed,60,274,0.9614344042613115,0.8322868808522623,1
STU02243,CRS00184,Completed,49,103,0.4100203407802099,0.6780040681560421,1
STU02243,CRS00217,Completed,65,248,0.6776601989470132,0.7955320397894027,1
STU02243,CRS00286,Completed,59,92,0.8005261392874676,0.7961052278574936,1
STU02243,CRS00432,Completed,74,268,0.9922228050864196,0.8944445610172839,1
STU02244,CRS00048,Completed,72,245,0.4159979061416186,0.7711995812283237,1
STU02244,CRS00159,Not completed,77,298,0.9513271191587944,0.4982654238317589,0
STU02244,CRS00122,Not completed,96,62,0.856158724316305,0.555231744863261,0
STU02244,CRS00160,Not completed,94,187,0.4260163420905895,0.4612032684181179,0
STU02244,CRS00081,Not completed,89,131,0.965013694418924,0.5490027388837848,0
STU02244,CRS00127,Not completed,87,15,0.3271593831959415,0.4134318766391883,0
STU02244,CRS00033,Completed,87,56,0.1575542349849096,0.7795108469969819,1
STU02244,CRS00119,Completed,92,143,0.07952544158048,0.7839050883160961,1
STU02244,CRS00064,Completed,61,116,0.7176125498254327,0.7875225099650865,1
STU02244,CRS00095,Completed,93,125,0.3354463233383122,0.8390892646676624,1
STU02244,CRS00110,Not completed,63,68,0.1568912058183164,0.2833782411636633,0
STU02244,CRS00136,Not completed,81,224,0.3363163472865423,0.3912632694573085,0
STU02244,CRS00163,Not completed,84,18,0.2318279751650894,0.3823655950330179,0
STU02244,CRS00300,Not completed,69,222,0.1821436318506457,0.3124287263701291,0
STU02244,CRS00392,Completed,77,82,0.0865477860754933,0.7253095572150987,1
STU02244,CRS00427,Not completed,59,144,0.8529747758153491,0.4065949551630698,0
STU02244,CRS00391,Completed,60,239,0.5535824248016523,0.7507164849603305,1
STU02244,CRS00126,Not completed,96,54,0.3995279782104192,0.4639055956420838,0
STU02244,CRS00317,Not completed,65,217,0.5888953489322978,0.3777790697864596,0
STU02244,CRS00363,Not completed,54,15,0.873902983194622,0.3907805966389244,0
STU02245,CRS00318,Not completed,79,223,0.9885293005827068,0.5137058601165414,0
STU02245,CRS00278,Completed,74,205,0.3119354374234172,0.7583870874846834,1
STU02245,CRS00246,Completed,81,256,0.6351712437609728,0.8510342487521947,1
STU02245,CRS00328,Completed,99,217,0.5056294235275595,0.8971258847055119,1
STU02245,CRS00240,Completed,76,241,0.244118980876044,0.7528237961752089,1
STU02245,CRS00207,Completed,95,21,0.0380095558404396,0.787601911168088,1
STU02245,CRS00295,Completed,86,286,0.6875094886949713,0.8815018977389942,1
STU02245,CRS00274,Completed,80,145,0.9965723322276224,0.9193144664455246,1
STU02245,CRS00193,Not completed,82,59,0.8799107697019692,0.5039821539403939,0
STU02245,CRS00260,Not completed,76,262,0.929527794225398,0.4899055588450797,0
STU02245,CRS00243,Completed,79,263,0.1340618529255284,0.7428123705851057,1
STU02245,CRS00248,Completed,69,49,0.74367489738528,0.824734979477056,1
STU02245,CRS00154,Not completed,74,267,0.3224584615013571,0.3604916923002714,0
STU02245,CRS00038,Completed,75,157,0.1840437943318118,0.7368087588663624,1
STU02245,CRS00448,Completed,57,299,0.6489924664707503,0.75779849329415,1
STU02245,CRS00165,Completed,95,45,0.5662686469070336,0.8932537293814068,1
STU02245,CRS00084,Completed,71,73,0.9318643609350048,0.8703728721870009,1
STU02245,CRS00293,Not completed,99,173,0.3970669167786637,0.4754133833557327,0
STU02245,CRS00160,Completed,95,259,0.2208821790974061,0.8241764358194813,1
STU02245,CRS00048,Not completed,73,75,0.7710768550097841,0.4462153710019568,0
STU02246,CRS00144,Completed,81,129,0.3238774576647328,0.7887754915329467,1
STU02246,CRS00022,Not completed,71,225,0.9629055762112432,0.4765811152422486,0
STU02246,CRS00429,Not completed,60,22,0.1735120368699598,0.274702407373992,0
STU02246,CRS00149,Completed,91,189,0.2675481651530255,0.8175096330306051,1
STU02246,CRS00397,Not completed,66,226,0.964673340797257,0.4569346681594514,0
STU02246,CRS00113,Completed,93,69,0.989626799843148,0.9699253599686296,1
STU02246,CRS00479,Completed,71,235,0.2111939372308913,0.7262387874461782,1
STU02246,CRS00265,Completed,87,96,0.9842915109327935,0.9448583021865588,1
STU02246,CRS00074,Completed,75,179,0.1802973983865705,0.7360594796773142,1
STU02246,CRS00094,Not completed,92,266,0.8218593781524379,0.5323718756304876,0
STU02246,CRS00338,Not completed,61,152,0.8238632575811782,0.4087726515162356,0
STU02246,CRS00146,Not completed,77,255,0.9814367495676816,0.5042873499135364,0
STU02246,CRS00261,Not completed,74,84,0.315512620158926,0.3591025240317852,0
STU02246,CRS00301,Not completed,79,110,0.115687853078623,0.3391375706157247,0
STU02246,CRS00104,Not completed,84,53,0.6155335606414467,0.4591067121282893,0
STU02246,CRS00303,Completed,87,197,0.1196234545119868,0.7719246909023973,1
STU02246,CRS00319,Completed,85,65,0.4367597287758495,0.8273519457551699,1
STU02246,CRS00121,Completed,90,99,0.2979664635850185,0.8195932927170038,1
STU02246,CRS00275,Completed,74,34,0.1250000193945404,0.7210000038789081,1
STU02246,CRS00264,Not completed,70,220,0.8090634058903499,0.4418126811780699,0
STU02247,CRS00264,Not completed,97,124,0.3987193253156009,0.4677438650631202,0
STU02247,CRS00213,Completed,96,235,0.3531480048049942,0.8546296009609988,1
STU02247,CRS00179,Not completed,81,194,0.0162713206969501,0.32725426413939,0
STU02247,CRS00230,Not completed,88,90,0.0324508972305945,0.3584901794461189,0
STU02247,CRS00296,Completed,68,273,0.2407359793914872,0.7201471958782975,1
STU02247,CRS00252,Not completed,100,32,0.4532320369334516,0.4906464073866903,0
STU02247,CRS00209,Not completed,97,89,0.5405700581138478,0.4961140116227696,0
STU02247,CRS00204,Completed,100,124,0.9048380809225772,0.9809676161845154,1
STU02247,CRS00262,Not completed,100,137,0.2955231779875655,0.4591046355975131,0
STU02247,CRS00310,Not completed,68,261,0.6055492012055963,0.3931098402411193,0
STU02247,CRS00228,Not completed,95,220,0.8979026345892297,0.559580526917846,0
STU02247,CRS00242,Completed,93,229,0.9230804704784814,0.9566160940956964,1
STU02247,CRS00326,Completed,65,35,0.6462684375206285,0.7892536875041257,1
STU02247,CRS00458,Completed,42,18,0.1895325534846156,0.6059065106969231,1
STU02247,CRS00263,Completed,69,48,0.4703150794521858,0.7700630158904371,1
STU02247,CRS00358,Not completed,72,41,0.4084875858393832,0.3696975171678766,0
STU02247,CRS00194,Completed,74,55,0.984271175482292,0.8928542350964583,1
STU02247,CRS00048,Not completed,97,197,0.2509379121624886,0.4381875824324977,0
STU02247,CRS00383,Not completed,41,186,0.2431882404811083,0.2126376480962216,0
STU02247,CRS00119,Not completed,80,240,0.8907457805098804,0.4981491561019762,0
STU02248,CRS00109,Completed,63,157,0.1818976528936868,0.6883795305787374,1
STU02248,CRS00084,Not completed,74,256,0.789967143408769,0.4539934286817538,0
STU02248,CRS00101,Completed,64,63,0.307878534152167,0.7175757068304335,1
STU02248,CRS00073,Not completed,68,180,0.0341457228223155,0.2788291445644631,0
STU02248,CRS00063,Not completed,92,227,0.1489431528723677,0.3977886305744736,0
STU02248,CRS00010,Not completed,70,193,0.9550196199992445,0.4710039239998488,0
STU02248,CRS00121,Not completed,62,226,0.7634967324310685,0.4006993464862137,0
STU02248,CRS00045,Completed,100,120,0.278914850561534,0.8557829701123069,1
STU02248,CRS00138,Completed,75,239,0.8068871618215493,0.86137743236431,1
STU02248,CRS00134,Completed,79,168,0.8168953662902452,0.8793790732580491,1
STU02248,CRS00153,Not completed,69,76,0.4667255411938381,0.3693451082387676,0
STU02248,CRS00035,Completed,78,188,0.7697635210348278,0.8659527042069657,1
STU02248,CRS00270,Not completed,54,126,0.2617703534639732,0.2683540706927947,0
STU02248,CRS00468,Completed,79,83,0.7029755426558715,0.8565951085311744,1
STU02248,CRS00177,Completed,69,274,0.0578675206616413,0.6875735041323282,1
STU02248,CRS00350,Not completed,79,92,0.5426695125185486,0.4245339025037097,0
STU02248,CRS00494,Not completed,79,273,0.7182788166533731,0.4596557633306747,0
STU02248,CRS00362,Not completed,50,284,0.8079459302410754,0.3615891860482151,0
STU02248,CRS00293,Completed,63,197,0.5579298490122669,0.7635859698024534,1
STU02248,CRS00158,Completed,75,48,0.2530391354769844,0.750607827095397,1
STU02249,CRS00004,Completed,79,219,0.5045610843289019,0.8169122168657805,1
STU02249,CRS00079,Completed,66,200,0.7103574684185485,0.8060714936837098,1
STU02249,CRS00148,Completed,67,23,0.2273704570099044,0.7134740914019809,1
STU02249,CRS00158,Completed,93,53,0.8481814628015141,0.9416362925603028,1
STU02249,CRS00120,Completed,88,71,0.1566768452973767,0.7833353690594753,1
STU02249,CRS00043,Completed,87,21,0.1574475975134862,0.7794895195026973,1
STU02249,CRS00155,Not completed,95,109,0.2295091327751043,0.4259018265550208,0
STU02249,CRS00122,Not completed,73,66,0.975624387415028,0.4871248774830056,0
STU02249,CRS00064,Completed,78,16,0.0300016096920594,0.718000321938412,1
STU02249,CRS00051,Not completed,95,168,0.6903913119991263,0.5180782623998252,0
STU02249,CRS00095,Completed,66,97,0.202684416200861,0.7045368832401723,1
STU02249,CRS00110,Not completed,60,250,0.7439289701788939,0.3887857940357788,0
STU02249,CRS00300,Not completed,39,39,0.307647963957697,0.2175295927915394,0
STU02249,CRS00033,Completed,99,26,0.1034703881196144,0.8166940776239229,1
STU02249,CRS00405,Completed,55,217,0.3966644526119407,0.6993328905223882,1
STU02249,CRS00344,Completed,66,235,0.2877228214249313,0.7215445642849863,1
STU02249,CRS00434,Completed,69,281,0.6749726771008762,0.8109945354201752,1
STU02249,CRS00261,Not completed,71,261,0.7045795267282335,0.4249159053456467,0
STU02249,CRS00391,Completed,77,220,0.3081351381395296,0.769627027627906,1
STU02249,CRS00293,Completed,51,58,0.0582494815004073,0.6156498963000816,1
STU02250,CRS00086,Not completed,100,135,0.1640672039079045,0.4328134407815809,0
STU02250,CRS00079,Completed,93,41,0.3930817718229199,0.850616354364584,1
STU02250,CRS00043,Not completed,96,20,0.3401403852903298,0.4520280770580659,0
STU02250,CRS00064,Not completed,99,290,0.1439808829547113,0.4247961765909422,0
STU02250,CRS00195,Not completed,71,236,0.132213033243949,0.3104426066487898,0
STU02250,CRS00385,Not completed,70,259,0.0616325861676463,0.2923265172335292,0
STU02250,CRS00456,Not completed,86,67,0.6474218663161416,0.4734843732632283,0
STU02250,CRS00033,Completed,95,278,0.015700686258063,0.7831401372516127,1
STU02250,CRS00110,Completed,76,30,0.6848854920241905,0.8409770984048381,1
STU02250,CRS00398,Completed,82,26,0.354105029203382,0.7988210058406764,1
STU02250,CRS00344,Not completed,90,269,0.8575997982878845,0.5315199596575769,0
STU02250,CRS00374,Not completed,75,60,0.5900759778626512,0.4180151955725303,0
STU02250,CRS00330,Not completed,93,52,0.9043877375337118,0.5528775475067425,0
STU02250,CRS00406,Not completed,65,202,0.6285321372468045,0.3857064274493609,0
STU02250,CRS00337,Not completed,70,36,0.9975872164752648,0.4795174432950529,0
STU02250,CRS00085,Completed,98,259,0.8294396473185403,0.9578879294637082,1
STU02250,CRS00454,Not completed,70,113,0.9765755922237622,0.4753151184447524,0
STU02250,CRS00465,Completed,69,264,0.6489232600285277,0.8057846520057055,1
STU02250,CRS00118,Completed,100,89,0.6055964904404693,0.921119298088094,1
STU02250,CRS00062,Completed,88,153,0.4053674163916715,0.8330734832783343,1
STU02251,CRS00020,Completed,92,107,0.4013381936975144,0.848267638739503,1
STU02251,CRS00164,Completed,74,264,0.3564647477877468,0.7672929495575493,1
STU02251,CRS00011,Completed,84,278,0.7197938203216322,0.8799587640643265,1
STU02251,CRS00040,Completed,82,250,0.4525515993343234,0.8185103198668646,1
STU02251,CRS00126,Completed,69,89,0.250811749506186,0.7261623499012372,1
STU02251,CRS00062,Completed,96,283,0.4593700931439637,0.8758740186287928,1
STU02251,CRS00017,Not completed,66,143,0.4270941203579319,0.3494188240715864,0
STU02251,CRS00013,Not completed,82,280,0.7897064759172959,0.4859412951834592,0
STU02251,CRS00077,Completed,91,79,0.8867982492222,0.94135964984444,1
STU02251,CRS00039,Not completed,67,290,0.7979286658674928,0.4275857331734985,0
STU02251,CRS00167,Completed,70,210,0.8411180308979394,0.8482236061795878,1
STU02251,CRS00058,Completed,94,277,0.4182665983638221,0.8596533196727645,1
STU02251,CRS00437,Completed,46,289,0.8344959043445394,0.750899180868908,1
STU02251,CRS00409,Completed,78,271,0.3298214012706182,0.7779642802541237,1
STU02251,CRS00091,Completed,68,250,0.6118545763057036,0.7943709152611408,1
STU02251,CRS00090,Not completed,64,25,0.1382144857123343,0.2836428971424669,0
STU02251,CRS00015,Not completed,99,26,0.6587032757380964,0.5277406551476194,0
STU02251,CRS00319,Not completed,34,128,0.7806537985328166,0.2921307597065633,0
STU02251,CRS00150,Completed,81,231,0.9069011396892092,0.905380227937842,1
STU02251,CRS00444,Not completed,74,24,0.0667000622583291,0.3093400124516658,0
STU02252,CRS00401,Not completed,76,241,0.8170800879288976,0.4674160175857795,0
STU02252,CRS00465,Not completed,79,199,0.4618309827957081,0.4083661965591417,0
STU02252,CRS00451,Completed,77,66,0.3753862305627038,0.7830772461125408,1
STU02252,CRS00352,Not completed,85,270,0.529041966430013,0.4458083932860026,0
STU02252,CRS00460,Not completed,78,122,0.6945370104842516,0.4509074020968504,0
STU02252,CRS00438,Not completed,77,216,0.3054924507466211,0.3690984901493243,0
STU02252,CRS00471,Not completed,97,255,0.1894319475067298,0.425886389501346,0
STU02252,CRS00443,Not completed,63,100,0.8206520227899499,0.41613040455799,0
STU02252,CRS00397,Completed,94,50,0.4332962148341939,0.8626592429668388,1
STU02252,CRS00420,Not completed,88,82,0.7195022819928101,0.495900456398562,0
STU02252,CRS00454,Not completed,60,172,0.3098373168473056,0.3019674633694611,0
STU02252,CRS00441,Not completed,69,299,0.4083832578229482,0.3576766515645896,0
STU02252,CRS00207,Not completed,72,284,0.562890714092773,0.4005781428185546,0
STU02252,CRS00049,Not completed,78,141,0.2613076649483793,0.3642615329896759,0
STU02252,CRS00143,Completed,71,251,0.8997004120501849,0.863940082410037,1
STU02252,CRS00407,Not completed,88,289,0.9628538542552136,0.5445707708510428,0
STU02252,CRS00339,Completed,95,273,0.5455094622698407,0.8891018924539682,1
STU02252,CRS00282,Not completed,84,98,0.5799167694396644,0.4519833538879329,0
STU02252,CRS00395,Completed,79,177,0.1241413988741403,0.7408282797748281,1
STU02252,CRS00468,Completed,100,250,0.1481586643003043,0.8296317328600609,1
STU02253,CRS00030,Completed,85,129,0.4174885567128809,0.8234977113425762,1
STU02253,CRS00157,Completed,66,24,0.6678144100431556,0.7975628820086311,1
STU02253,CRS00039,Not completed,88,284,0.950740034274794,0.5421480068549589,0
STU02253,CRS00029,Not completed,62,254,0.5016686559809755,0.3483337311961951,0
STU02253,CRS00167,Completed,92,276,0.7057278629384867,0.9091455725876972,1
STU02253,CRS00098,Completed,88,161,0.0512976464813195,0.762259529296264,1
STU02253,CRS00111,Not completed,77,36,0.9787631969556186,0.5037526393911238,0
STU02253,CRS00062,Not completed,100,23,0.4515624865056026,0.4903124973011205,0
STU02253,CRS00138,Completed,72,119,0.6616154376529919,0.8203230875305983,1
STU02253,CRS00056,Not completed,94,130,0.8857295357775797,0.5531459071555159,0
STU02253,CRS00091,Completed,61,280,0.5076230213227327,0.7455246042645466,1
STU02253,CRS00147,Not completed,70,183,0.2655588826822045,0.3331117765364408,0
STU02253,CRS00375,Not completed,39,148,0.6027344893114226,0.2765468978622845,0
STU02253,CRS00242,Completed,77,267,0.2174191011150672,0.7514838202230135,1
STU02253,CRS00399,Not completed,63,159,0.8348517089070775,0.4189703417814155,0
STU02253,CRS00107,Not completed,64,135,0.6514164860147283,0.3862832972029457,0
STU02253,CRS00070,Completed,90,84,0.1725134785940562,0.7945026957188113,1
STU02253,CRS00034,Completed,73,132,0.1726697234684596,0.7265339446936919,1
STU02253,CRS00057,Completed,73,243,0.4984970337321399,0.7916994067464279,1
STU02253,CRS00466,Completed,34,224,0.5358991151483474,0.6431798230296695,1
STU02254,CRS00258,Not completed,75,16,0.3679758890126096,0.3735951778025219,0
STU02254,CRS00261,Not completed,82,93,0.7730055337369266,0.4826011067473853,0
STU02254,CRS00327,Completed,84,63,0.9261405294758228,0.9212281058951646,1
STU02254,CRS00235,Not completed,60,173,0.1197350862100607,0.2639470172420121,0
STU02254,CRS00302,Not completed,98,196,0.5529857501433135,0.5025971500286628,0
STU02254,CRS00247,Completed,95,87,0.9830924066715367,0.9766184813343074,1
STU02254,CRS00205,Not completed,70,20,0.8566558852621249,0.451331177052425,0
STU02254,CRS00234,Not completed,85,161,0.4471227419087744,0.4294245483817549,0
STU02254,CRS00191,Completed,81,110,0.1515468518750189,0.7543093703750039,1
STU02254,CRS00293,Completed,80,137,0.1467452792391083,0.7493490558478217,1
STU02254,CRS00284,Not completed,89,26,0.0420698089900616,0.3644139617980124,0
STU02254,CRS00216,Completed,81,91,0.4759199583394439,0.8191839916678889,1
STU02254,CRS00022,Not completed,89,222,0.5488556968991737,0.4657711393798348,0
STU02254,CRS00104,Not completed,83,69,0.8095074853798674,0.4939014970759735,0
STU02254,CRS00338,Completed,70,287,0.4096150170488022,0.7619230034097604,1
STU02254,CRS00075,Completed,90,201,0.6853535509086863,0.8970707101817372,1
STU02254,CRS00420,Completed,63,213,0.0280876466932561,0.6576175293386513,1
STU02254,CRS00377,Completed,31,55,0.8634216522218209,0.6966843304443642,1
STU02254,CRS00092,Not completed,71,149,0.918573725257456,0.4677147450514912,0
STU02254,CRS00438,Not completed,62,157,0.9473851499602228,0.4374770299920446,0
STU02255,CRS00458,Not completed,71,101,0.680059902331606,0.4200119804663211,0
STU02255,CRS00457,Not completed,98,63,0.6152078347911892,0.5150415669582379,0
STU02255,CRS00345,Not completed,76,223,0.7583143695191573,0.4556628739038315,0
STU02255,CRS00454,Not completed,86,19,0.6226244829470461,0.4685248965894092,0
STU02255,CRS00401,Completed,90,41,0.3629481723587601,0.832589634471752,1
STU02255,CRS00455,Completed,72,55,0.7048573267413576,0.8289714653482715,1
STU02255,CRS00402,Not completed,68,258,0.3675846568923521,0.3455169313784704,0
STU02255,CRS00419,Not completed,99,218,0.2263207323595452,0.441264146471909,0
STU02255,CRS00437,Completed,87,291,0.2907306549071945,0.806146130981439,1
STU02255,CRS00365,Completed,74,30,0.6832172650233947,0.8326434530046789,1
STU02255,CRS00435,Not completed,60,21,0.18445304244998,0.276890608489996,0
STU02255,CRS00420,Completed,97,108,0.5452767235027266,0.8970553447005454,1
STU02255,CRS00017,Completed,70,185,0.0082273835422548,0.6816454767084509,1
STU02255,CRS00020,Not completed,71,102,0.000696772448016,0.2841393544896032,0
STU02255,CRS00024,Completed,70,66,0.6328220496107216,0.8065644099221443,1
STU02255,CRS00209,Not completed,86,124,0.2260113821791717,0.3892022764358344,0
STU02255,CRS00141,Completed,88,218,0.4548321095231378,0.8429664219046276,1
STU02255,CRS00475,Completed,64,171,0.0190109323645326,0.6598021864729066,1
STU02255,CRS00046,Not completed,95,45,0.0596785050636914,0.3919357010127383,0
STU02255,CRS00236,Completed,79,117,0.750017853049521,0.8660035706099043,1
STU02256,CRS00004,Not completed,82,39,0.9221981219609068,0.5124396243921814,0
STU02256,CRS00161,Not completed,86,130,0.8139031531608383,0.5067806306321677,0
STU02256,CRS00041,Not completed,91,194,0.3545566114066398,0.434911322281328,0
